2023-01-10 15:48:57,138 - INFO: <4> [Train] Episode 8500, Step 52689: Average Return(100)=-0.01, Return=0.00, Speed=699.98 (steps/s), ETA=1.13 (mins)
2023-01-10 15:49:08,820 - INFO: <4> [Train] Episode 8600, Step 60537: Average Return(100)=-0.05, Return=0.00, Speed=696.19 (steps/s), ETA=0.94 (mins)
2023-01-10 15:49:20,228 - INFO: <4> [Train] Episode 8700, Step 67681: Average Return(100)=0.01, Return=0.00, Speed=688.08 (steps/s), ETA=0.78 (mins)
2023-01-10 15:49:20,431 - INFO: <4> [Train] Episode 8800, Step 67813: Average Return(100)=-0.00, Return=0.00, Speed=688.00 (steps/s), ETA=0.78 (mins)
2023-01-10 15:49:20,696 - INFO: <4> [Train] Episode 8900, Step 67985: Average Return(100)=-0.00, Return=-0.10, Speed=687.90 (steps/s), ETA=0.78 (mins)
2023-01-10 15:49:21,028 - INFO: <4> [Train] Episode 9000, Step 68191: Average Return(100)=-0.01, Return=-0.78, Speed=687.67 (steps/s), ETA=0.77 (mins)
2023-01-10 15:49:21,314 - INFO: <4> [Train] Episode 9100, Step 68373: Average Return(100)=0.00, Return=0.00, Speed=687.53 (steps/s), ETA=0.77 (mins)
2023-01-10 15:49:21,533 - INFO: <4> [Train] Episode 9200, Step 68516: Average Return(100)=-0.01, Return=0.00, Speed=687.45 (steps/s), ETA=0.76 (mins)
2023-01-10 15:49:21,807 - INFO: <4> [Train] Episode 9300, Step 68698: Average Return(100)=0.01, Return=0.00, Speed=687.39 (steps/s), ETA=0.76 (mins)
2023-01-10 15:49:22,056 - INFO: <4> [Train] Episode 9400, Step 68861: Average Return(100)=-0.04, Return=-0.44, Speed=687.30 (steps/s), ETA=0.76 (mins)
2023-01-10 15:49:22,272 - INFO: <4> [Train] Episode 9500, Step 68998: Average Return(100)=-0.08, Return=0.00, Speed=687.19 (steps/s), ETA=0.75 (mins)
2023-01-10 15:49:22,473 - INFO: <4> [Train] Episode 9600, Step 69122: Average Return(100)=-0.01, Return=0.00, Speed=687.05 (steps/s), ETA=0.75 (mins)
2023-01-10 15:49:22,707 - INFO: <4> [Train] Episode 9700, Step 69273: Average Return(100)=-0.04, Return=-1.10, Speed=686.95 (steps/s), ETA=0.75 (mins)
2023-01-10 15:49:22,951 - INFO: <4> [Train] Episode 9800, Step 69430: Average Return(100)=0.04, Return=0.77, Speed=686.85 (steps/s), ETA=0.74 (mins)
2023-01-10 15:49:23,193 - INFO: <4> [Train] Episode 9900, Step 69578: Average Return(100)=0.02, Return=0.00, Speed=686.67 (steps/s), ETA=0.74 (mins)
